진밀옥 교대직영점	한식>칼국수,만두	서울특별시 서초구 서초대로50길 104	1270137972	374885548
백소정 교대역점	음식점>일식>돈가스	서울특별시 서초구 서초대로48길 13	1270114921	374922698
부대찌개대사관 교대점	한식>찌개,전골	서울특별시 서초구 반포대로28길 94	1270132565	374918816
진대감 교대점	육류,고기요리>소고기구이	서울특별시 서초구 서초대로50길 62-9	1270131257	374903915
솔솥 교대역점	음식점>한식	서울특별시 서초구 반포대로26길 63	1270125216	374913932
가츠오 교대본점	음식점>일식>돈가스	서울특별시 서초구 서초중앙로20길 21	1270152490	374923781
양재족발 참족	한식>족발,보쌈	서울특별시 강남구 도곡로2길 14	1270331974	374887831
뱅뱅막국수	한식>국수	서울특별시 강남구 도곡로 112	1270327984	374897257
옥된장 양재점	음식점>한식	서울특별시 서초구 서운로6길 29	1270309945	374857415
미면정 양재본점	음식점>일식>샤브샤브	서울특별시 강남구 남부순환로365길 22	1270394490	374868819
퀸즈가든 양재점	음식점>일식>샤브샤브	서울특별시 서초구 남부순환로350길 30	1270360891	374834376
나베야 서초직영점	음식점>일식>돈가스	서울특별시 서초구 효령로 406	1270281963	374883115
오대산산채전문점	음식점>한식	서울특별시 서초구 남부순환로 2640-11	1270396454	374845544
소문난성수감자탕	한식>감자탕	서울특별시 성동구 연무장길 45	1270543870	375428370
화화돈 성수점	음식점>베트남음식	서울특별시 성동구 연무장7가길 3	1270548651	375432368
봄의정원 성수점	음식점>양식	서울특별시 성동구 연무장길 81	1270582575	375417012
고로고로 성수	음식점>일식>일식당	서울특별시 성동구 아차산로13길 16	1270613559	375447859
죠죠 성수점	음식점>일식>일식당	서울특별시 성동구 연무장17길 7	1270609786	375414821
사토규카츠 성수직영점	음식점>일식>일식당	서울특별시 성동구 연무장길 37-22	1270538354	375434611
풍조미역 성수본점	음식점>한식	서울특별시 성동구 성수일로8길 60	1270568978	375449042
사위식당 성수점	한식>곱창,막창,양	서울특별시 성동구 연무장5길 9-16	1270526591	375444391
오카츠 성수본점	음식점>일식>돈가스	서울특별시 성동구 연무장길 39-15	1270539046	375433406
스시도쿠 왕십리본점	음식점>일식>초밥,롤	서울특별시 성동구 왕십리광장로 6	1270361635	375610130
스시도쿠 카미동 왕십리본점	음식점>일식>일식당	서울특별시 성동구 왕십리로 295	1270357703	375604554
미도인 왕십리역사	음식점>양식	서울특별시 성동구 왕십리광장로 17	1270384971	375606921
제일곱창 본점	한식>곱창,막창,양	서울특별시 성동구 고산자로 281	1270361642	375648702
공푸 성신여대본점	중식>중식당	서울특별시 성북구 삼선교로24길 29	1270161214	375888146
동경산책 성신여대점	음식점>일식>일식당	서울특별시 성북구 보문로34길 45	1270179133	375908482
멘야하나비 성신여대점	음식점>일식>일본식라면	서울특별시 성북구 동소문로22길 39-5	1270185746	375914796
애정마라샹궈	중식>중식당	서울특별시 성북구 동소문로20나길 11	1270172450	375921882
김통	한식>돼지고기구이	서울특별시 성북구 동소문로 124	1270186016	375938284
한술식당 고대안암점	음식점>일식>덮밥	서울특별시 성북구 고려대로24길 15	1270295284	375855632
Poke all day 포케&샐러드 안암점	도시락,컵밥>다이어트,샐러드	서울특별시 성북구 개운사길 28	1270294552	375875595
오샬 안암본점	음식점>인도음식	서울특별시 성북구 고려대로24길 6	1270292370	375859819
프로마치 안암점	양식>샌드위치	서울특별시 성북구 고려대로24가길 13	1270301776	375853587
정동돼지국밥	음식점>한식	서울특별시 성북구 고려대로28길 5	1270305556	375860478
동경산책 석촌호수점	음식점>일식>일식당	서울특별시 송파구 백제고분로45길 15	1271097314	375096068
쌤쌤쌤 롯데월드몰점	음식점>양식	서울특별시 송파구 올림픽로 300	1271039586	375139529
배키욘방	음식점>일식>일식당	서울특별시 송파구 올림픽로32길 22-23	1271083747	375135489
퍼프룸 X 치즈룸 월드타워	음식점>이탈리아음식	서울특별시 송파구 올림픽로 300	1271041800	375140275
고도식 본점	한식>육류,고기요리	서울특별시 송파구 백제고분로45길 28	1271086207	375103652
잇쇼니라멘 문정본점	음식점>일식>일본식라면	서울특별시 송파구 법원로 114	1271209990	374854442
한양중식 문정점	중식>중식당	서울특별시 송파구 송파대로 167	1271210395	374848354
